날짜,종가,시가,고가,저가,거래량,변동 %
2000- 05- 08,51.14022214203211,51.14022214203211,51.14022214203211,51.14022214203211,0,0.00%
2000- 05- 09,47.86027877611463,47.86027877611463,47.86027877611463,47.86027877611463,0,0.00%
2000- 05- 10,37.427185295246645,37.427185295246645,37.427185295246645,37.427185295246645,0,0.00%
2000- 05- 11,44.28742145102694,44.28742145102694,44.28742145102694,44.28742145102694,0,0.00%
2000- 05- 12,44.28742145102694,44.28742145102694,44.28742145102694,44.28742145102694,0,0.00%
2000- 05- 15,50.07638631124072,50.07638631124072,50.07638631124072,50.07638631124072,0,0.00%
2000- 05- 16,54.33202460185468,54.33202460185468,54.33202460185468,54.33202460185468,0,0.00%
2000- 05- 17,50.95994076496557,50.95994076496557,50.95994076496557,50.95994076496557,0,0.00%
2000- 05- 18,45.48514369453151,45.48514369453151,45.48514369453151,45.48514369453151,0,0.00%
2000- 05- 19,39.026093412425816,39.026093412425816,39.026093412425816,39.026093412425816,0,0.00%
2000- 05- 22,38.925300402751596,38.925300402751596,38.925300402751596,38.925300402751596,0,0.00%
2000- 05- 23,29.179601114322644,29.179601114322644,29.179601114322644,29.179601114322644,0,0.00%
2000- 05- 24,34.66988061488215,34.66988061488215,34.66988061488215,34.66988061488215,0,0.00%
2000- 05- 25,32.38279889101403,32.38279889101403,32.38279889101403,32.38279889101403,0,0.00%
2000- 05- 26,32.38279889101403,32.38279889101403,32.38279889101403,32.38279889101403,0,0.00%
2000- 05- 30,42.1365531506023,42.1365531506023,42.1365531506023,42.1365531506023,0,0.00%
2000- 05- 31,38.54435756730766,38.54435756730766,38.54435756730766,38.54435756730766,0,0.00%
2000- 06- 01,44.45598311153216,44.45598311153216,44.45598311153216,44.45598311153216,0,0.00%
2000- 06- 02,53.9943140861348,53.9943140861348,53.9943140861348,53.9943140861348,0,0.00%
2000- 06- 05,54.39410029409094,54.39410029409094,54.39410029409094,54.39410029409094,0,0.00%
2000- 06- 06,49.85252480389707,49.85252480389707,49.85252480389707,49.85252480389707,0,0.00%
2000- 06- 07,53.85412033153867,53.85412033153867,53.85412033153867,53.85412033153867,0,0.00%
2000- 06- 08,53.10911427011577,53.10911427011577,53.10911427011577,53.10911427011577,0,0.00%
2000- 06- 09,53.950208840004514,53.950208840004514,53.950208840004514,53.950208840004514,0,0.00%
2000- 06- 12,48.781257312519344,48.781257312519344,48.781257312519344,48.781257312519344,0,0.00%
2000- 06- 13,54.419210665145314,54.419210665145314,54.419210665145314,54.419210665145314,0,0.00%
2000- 06- 14,50.747175663435804,50.747175663435804,50.747175663435804,50.747175663435804,0,0.00%
2000- 06- 15,53.42011850372363,53.42011850372363,53.42011850372363,53.42011850372363,0,0.00%
2000- 06- 16,54.27887081061021,54.27887081061021,54.27887081061021,54.27887081061021,0,0.00%
2000- 06- 19,60.753453097900795,60.753453097900795,60.753453097900795,60.753453097900795,0,0.00%
2000- 06- 20,60.06208204050209,60.06208204050209,60.06208204050209,60.06208204050209,0,0.00%
2000- 06- 21,62.361464001916815,62.361464001916815,62.361464001916815,62.361464001916815,0,0.00%
2000- 06- 22,55.51760858863869,55.51760858863869,55.51760858863869,55.51760858863869,0,0.00%
2000- 06- 23,48.94754669258839,48.94754669258839,48.94754669258839,48.94754669258839,0,0.00%
2000- 06- 26,52.96246020739719,52.96246020739719,52.96246020739719,52.96246020739719,0,0.00%
2000- 06- 27,51.06043085407467,51.06043085407467,51.06043085407467,51.06043085407467,0,0.00%
2000- 06- 28,52.9163703572085,52.9163703572085,52.9163703572085,52.9163703572085,0,0.00%
2000- 06- 29,48.92897819155734,48.92897819155734,48.92897819155734,48.92897819155734,0,0.00%
2000- 06- 30,51.80967781757053,51.80967781757053,51.80967781757053,51.80967781757053,0,0.00%
2000- 07- 03,54.83469449014482,54.83469449014482,54.83469449014482,54.83469449014482,0,0.00%
2000- 07- 05,48.46690642626448,48.46690642626448,48.46690642626448,48.46690642626448,0,0.00%
2000- 07- 06,52.32766724099653,52.32766724099653,52.32766724099653,52.32766724099653,0,0.00%
2000- 07- 07,55.56598696443997,55.56598696443997,55.56598696443997,55.56598696443997,0,0.00%
2000- 07- 10,53.034705748654936,53.034705748654936,53.034705748654936,53.034705748654936,0,0.00%
2000- 07- 11,53.91448181169089,53.91448181169089,53.91448181169089,53.91448181169089,0,0.00%
2000- 07- 12,57.74596782876537,57.74596782876537,57.74596782876537,57.74596782876537,0,0.00%
2000- 07- 13,59.96513105524273,59.96513105524273,59.96513105524273,59.96513105524273,0,0.00%
2000- 07- 14,63.855157916843524,63.855157916843524,63.855157916843524,63.855157916843524,0,0.00%
2000- 07- 17,65.99726385335104,65.99726385335104,65.99726385335104,65.99726385335104,0,0.00%
2000- 07- 18,61.618298479195055,61.618298479195055,61.618298479195055,61.618298479195055,0,0.00%
2000- 07- 19,57.43741231420926,57.43741231420926,57.43741231420926,57.43741231420926,0,0.00%
2000- 07- 20,62.9734769515189,62.9734769515189,62.9734769515189,62.9734769515189,0,0.00%
2000- 07- 21,56.62003237468665,56.62003237468665,56.62003237468665,56.62003237468665,0,0.00%
2000- 07- 24,53.119031926453836,53.119031926453836,53.119031926453836,53.119031926453836,0,0.00%
2000- 07- 25,54.36611579782363,54.36611579782363,54.36611579782363,54.36611579782363,0,0.00%
2000- 07- 26,54.16074537088539,54.16074537088539,54.16074537088539,54.16074537088539,0,0.00%
2000- 07- 27,47.79324441795192,47.79324441795192,47.79324441795192,47.79324441795192,0,0.00%
2000- 07- 28,39.98535954529798,39.98535954529798,39.98535954529798,39.98535954529798,0,0.00%
2000- 07- 31,43.522863888093504,43.522863888093504,43.522863888093504,43.522863888093504,0,0.00%
2000- 08- 01,41.79211868292781,41.79211868292781,41.79211868292781,41.79211868292781,0,0.00%
2000- 08- 02,39.56548940883738,39.56548940883738,39.56548940883738,39.56548940883738,0,0.00%
2000- 08- 03,44.710653886898974,44.710653886898974,44.710653886898974,44.710653886898974,0,0.00%
2000- 08- 04,44.248746442833024,44.248746442833024,44.248746442833024,44.248746442833024,0,0.00%
2000- 08- 07,47.37096877014472,47.37096877014472,47.37096877014472,47.37096877014472,0,0.00%
2000- 08- 08,50.26523074793292,50.26523074793292,50.26523074793292,50.26523074793292,0,0.00%
2000- 08- 09,46.25753223488928,46.25753223488928,46.25753223488928,46.25753223488928,0,0.00%
2000- 08- 10,43.50338311169356,43.50338311169356,43.50338311169356,43.50338311169356,0,0.00%
2000- 08- 11,45.328393590145865,45.328393590145865,45.328393590145865,45.328393590145865,0,0.00%
2000- 08- 14,48.223929764979744,48.223929764979744,48.223929764979744,48.223929764979744,0,0.00%
2000- 08- 15,48.223929764979744,48.223929764979744,48.223929764979744,48.223929764979744,0,0.00%
2000- 08- 16,49.67736785555223,49.67736785555223,49.67736785555223,49.67736785555223,0,0.00%
2000- 08- 17,52.546435089990545,52.546435089990545,52.546435089990545,52.546435089990545,0,0.00%
2000- 08- 18,51.73590770717538,51.73590770717538,51.73590770717538,51.73590770717538,0,0.00%
2000- 08- 21,52.14516760360382,52.14516760360382,52.14516760360382,52.14516760360382,0,0.00%
2000- 08- 22,52.14516760360382,52.14516760360382,52.14516760360382,52.14516760360382,0,0.00%
2000- 08- 23,54.69592532879588,54.69592532879588,54.69592532879588,54.69592532879588,0,0.00%
2000- 08- 24,57.2266238715939,57.2266238715939,57.2266238715939,57.2266238715939,0,0.00%
2000- 08- 25,56.29909755196257,56.29909755196257,56.29909755196257,56.29909755196257,0,0.00%
2000- 08- 28,57.11268500249317,57.11268500249317,57.11268500249317,57.11268500249317,0,0.00%
2000- 08- 29,57.98650209249461,57.98650209249461,57.98650209249461,57.98650209249461,0,0.00%
2000- 08- 30,57.75700406310478,57.75700406310478,57.75700406310478,57.75700406310478,0,0.00%
2000- 08- 31,62.58133668579276,62.58133668579276,62.58133668579276,62.58133668579276,0,0.00%
2000- 09- 01,64.43743169377477,64.43743169377477,64.43743169377477,64.43743169377477,0,0.00%
2000- 09- 05,58.55195702218477,58.55195702218477,58.55195702218477,58.55195702218477,0,0.00%
2000- 09- 06,52.36214492583707,52.36214492583707,52.36214492583707,52.36214492583707,0,0.00%
2000- 09- 07,55.847474509597646,55.847474509597646,55.847474509597646,55.847474509597646,0,0.00%
2000- 09- 08,50.71844976964587,50.71844976964587,50.71844976964587,50.71844976964587,0,0.00%
2000- 09- 11,47.02223828453225,47.02223828453225,47.02223828453225,47.02223828453225,0,0.00%
2000- 09- 12,44.838590284525296,44.838590284525296,44.838590284525296,44.838590284525296,0,0.00%
2000- 09- 13,47.95929700801122,47.95929700801122,47.95929700801122,47.95929700801122,0,0.00%
2000- 09- 14,47.2017194601735,47.2017194601735,47.2017194601735,47.2017194601735,0,0.00%
2000- 09- 15,44.631808408220664,44.631808408220664,44.631808408220664,44.631808408220664,0,0.00%
2000- 09- 18,42.52519097977675,42.52519097977675,42.52519097977675,42.52519097977675,0,0.00%
2000- 09- 19,47.21693740242817,47.21693740242817,47.21693740242817,47.21693740242817,0,0.00%
2000- 09- 20,49.40087984400679,49.40087984400679,49.40087984400679,49.40087984400679,0,0.00%
2000- 09- 21,38.63738383212507,38.63738383212507,38.63738383212507,38.63738383212507,0,0.00%
2000- 09- 22,45.4854111016613,45.4854111016613,45.4854111016613,45.4854111016613,0,0.00%
2000- 09- 25,41.87116492223199,41.87116492223199,41.87116492223199,41.87116492223199,0,0.00%
2000- 09- 26,40.43438647015317,40.43438647015317,40.43438647015317,40.43438647015317,0,0.00%
2000- 09- 27,40.61153105253197,40.61153105253197,40.61153105253197,40.61153105253197,0,0.00%
2000- 09- 28,43.331114231260116,43.331114231260116,43.331114231260116,43.331114231260116,0,0.00%
2000- 09- 29,39.33746315003799,39.33746315003799,39.33746315003799,39.33746315003799,0,0.00%
2000- 10- 02,36.679045049452434,36.679045049452434,36.679045049452434,36.679045049452434,0,0.00%
2000- 10- 03,33.18742084208129,33.18742084208129,33.18742084208129,33.18742084208129,0,0.00%
2000- 10- 04,35.11650666067375,35.11650666067375,35.11650666067375,35.11650666067375,0,0.00%
2000- 10- 05,35.42552203079585,35.42552203079585,35.42552203079585,35.42552203079585,0,0.00%
2000- 10- 06,31.85727513461952,31.85727513461952,31.85727513461952,31.85727513461952,0,0.00%
2000- 10- 09,31.42922071748566,31.42922071748566,31.42922071748566,31.42922071748566,0,0.00%
2000- 10- 10,26.51076168740249,26.51076168740249,26.51076168740249,26.51076168740249,0,0.00%
2000- 10- 11,25.23538828999698,25.23538828999698,25.23538828999698,25.23538828999698,0,0.00%
2000- 10- 12,23.34026656183032,23.34026656183032,23.34026656183032,23.34026656183032,0,0.00%
2000- 10- 13,29.04268258328846,29.04268258328846,29.04268258328846,29.04268258328846,0,0.00%
2000- 10- 16,29.85072061732332,29.85072061732332,29.85072061732332,29.85072061732332,0,0.00%
2000- 10- 17,25.758224124945855,25.758224124945855,25.758224124945855,25.758224124945855,0,0.00%
2000- 10- 18,25.51019911411379,25.51019911411379,25.51019911411379,25.51019911411379,0,0.00%
2000- 10- 19,32.43974701875907,32.43974701875907,32.43974701875907,32.43974701875907,0,0.00%
2000- 10- 20,33.864996326775874,33.864996326775874,33.864996326775874,33.864996326775874,0,0.00%
2000- 10- 23,33.72308736766007,33.72308736766007,33.72308736766007,33.72308736766007,0,0.00%
2000- 10- 24,29.395179780319612,29.395179780319612,29.395179780319612,29.395179780319612,0,0.00%
2000- 10- 25,24.4446764149784,24.4446764149784,24.4446764149784,24.4446764149784,0,0.00%
2000- 10- 26,26.327462096792633,26.327462096792633,26.327462096792633,26.327462096792633,0,0.00%
2000- 10- 27,26.17843872643342,26.17843872643342,26.17843872643342,26.17843872643342,0,0.00%
2000- 10- 30,23.268623609015112,23.268623609015112,23.268623609015112,23.268623609015112,0,0.00%
2000- 10- 31,27.754251481816997,27.754251481816997,27.754251481816997,27.754251481816997,0,0.00%
2000- 11- 01,27.037528312709586,27.037528312709586,27.037528312709586,27.037528312709586,0,0.00%
2000- 11- 02,28.043638272249755,28.043638272249755,28.043638272249755,28.043638272249755,0,0.00%
2000- 11- 03,29.13624755558417,29.13624755558417,29.13624755558417,29.13624755558417,0,0.00%
2000- 11- 06,28.47021577183895,28.47021577183895,28.47021577183895,28.47021577183895,0,0.00%
2000- 11- 07,28.147518627807138,28.147518627807138,28.147518627807138,28.147518627807138,0,0.00%
2000- 11- 08,21.54624713166005,21.54624713166005,21.54624713166005,21.54624713166005,0,0.00%
2000- 11- 09,21.529090199637494,21.529090199637494,21.529090199637494,21.529090199637494,0,0.00%
2000- 11- 10,18.176691048678414,18.176691048678414,18.176691048678414,18.176691048678414,0,0.00%
2000- 11- 13,16.893989804134314,16.893989804134314,16.893989804134314,16.893989804134314,0,0.00%
2000- 11- 14,21.072672398360254,21.072672398360254,21.072672398360254,21.072672398360254,0,0.00%
2000- 11- 15,22.345574585888716,22.345574585888716,22.345574585888716,22.345574585888716,0,0.00%
2000- 11- 16,18.45446751931597,18.45446751931597,18.45446751931597,18.45446751931597,0,0.00%
2000- 11- 17,18.416306916505132,18.416306916505132,18.416306916505132,18.416306916505132,0,0.00%
2000- 11- 20,16.160315670559967,16.160315670559967,16.160315670559967,16.160315670559967,0,0.00%
2000- 11- 21,16.09058901010883,16.09058901010883,16.09058901010883,16.09058901010883,0,0.00%
2000- 11- 22,13.921383866300406,13.921383866300406,13.921383866300406,13.921383866300406,0,0.00%
2000- 11- 24,16.314744989446602,16.314744989446602,16.314744989446602,16.314744989446602,0,0.00%
2000- 11- 27,15.707392480211745,15.707392480211745,15.707392480211745,15.707392480211745,0,0.00%
2000- 11- 28,12.923890086621372,12.923890086621372,12.923890086621372,12.923890086621372,0,0.00%
2000- 11- 29,11.43015421014771,11.43015421014771,11.43015421014771,11.43015421014771,0,0.00%
2000- 11- 30,11.457525269080053,11.457525269080053,11.457525269080053,11.457525269080053,0,0.00%
2000- 12- 01,12.011302611005599,12.011302611005599,12.011302611005599,12.011302611005599,0,0.00%
2000- 12- 04,11.835941364094529,11.835941364094529,11.835941364094529,11.835941364094529,0,0.00%
2000- 12- 05,15.740177583107252,15.740177583107252,15.740177583107252,15.740177583107252,0,0.00%
2000- 12- 06,13.941555812666916,13.941555812666916,13.941555812666916,13.941555812666916,0,0.00%
2000- 12- 07,13.02077043319556,13.02077043319556,13.02077043319556,13.02077043319556,0,0.00%
2000- 12- 08,13.900100299283862,13.900100299283862,13.900100299283862,13.900100299283862,0,0.00%
2000- 12- 11,17.81258420444576,17.81258420444576,17.81258420444576,17.81258420444576,0,0.00%
2000- 12- 12,15.856400095542014,15.856400095542014,15.856400095542014,15.856400095542014,0,0.00%
2000- 12- 13,13.91548067835074,13.91548067835074,13.91548067835074,13.91548067835074,0,0.00%
2000- 12- 14,11.877282806737314,11.877282806737314,11.877282806737314,11.877282806737314,0,0.00%
2000- 12- 15,11.061369879948998,11.061369879948998,11.061369879948998,11.061369879948998,0,0.00%
2000- 12- 18,11.124001102924487,11.124001102924487,11.124001102924487,11.124001102924487,0,0.00%
2000- 12- 19,8.583118590404059,8.583118590404059,8.583118590404059,8.583118590404059,0,0.00%
2000- 12- 20,7.104226109406655,7.104226109406655,7.104226109406655,7.104226109406655,0,0.00%
2000- 12- 21,7.231018679233816,7.231018679233816,7.231018679233816,7.231018679233816,0,0.00%
2000- 12- 22,8.949357526664649,8.949357526664649,8.949357526664649,8.949357526664649,0,0.00%
2000- 12- 26,9.11431579392798,9.11431579392798,9.11431579392798,9.11431579392798,0,0.00%
2000- 12- 27,9.425697766092211,9.425697766092211,9.425697766092211,9.425697766092211,0,0.00%
2000- 12- 28,9.365710459813227,9.365710459813227,9.365710459813227,9.365710459813227,0,0.00%
2000- 12- 29,7.964299982179688,7.964299982179688,7.964299982179688,7.964299982179688,0,0.00%
2001- 01- 02,5.9451237560608075,5.9451237560608075,5.9451237560608075,5.9451237560608075,0,0.00%
2001- 01- 03,8.949540499112407,8.949540499112407,8.949540499112407,8.949540499112407,0,0.00%
2001- 01- 04,8.465703715894103,8.465703715894103,8.465703715894103,8.465703715894103,0,0.00%
2001- 01- 05,6.522323262679677,6.522323262679677,6.522323262679677,6.522323262679677,0,0.00%
2001- 01- 08,6.737573817480673,6.737573817480673,6.737573817480673,6.737573817480673,0,0.00%
2001- 01- 09,6.737573817480673,6.737573817480673,6.737573817480673,6.737573817480673,0,0.00%
2001- 01- 10,7.7769433130169165,7.7769433130169165,7.7769433130169165,7.7769433130169165,0,0.00%
2001- 01- 11,8.454553796975327,8.454553796975327,8.454553796975327,8.454553796975327,0,0.00%
2001- 01- 12,8.779570706932043,8.779570706932043,8.779570706932043,8.779570706932043,0,0.00%
2001- 01- 16,8.467420691406915,8.467420691406915,8.467420691406915,8.467420691406915,0,0.00%
2001- 01- 17,9.24142802851445,9.24142802851445,9.24142802851445,9.24142802851445,0,0.00%
2001- 01- 18,10.405690980832805,10.405690980832805,10.405690980832805,10.405690980832805,0,0.00%
2001- 01- 19,10.287890705578095,10.287890705578095,10.287890705578095,10.287890705578095,0,0.00%
2001- 01- 22,10.32062490327766,10.32062490327766,10.32062490327766,10.32062490327766,0,0.00%
2001- 01- 23,10.967323663676776,10.967323663676776,10.967323663676776,10.967323663676776,0,0.00%
2001- 01- 24,10.655132982664776,10.655132982664776,10.655132982664776,10.655132982664776,0,0.00%
2001- 01- 25,9.40637244899818,9.40637244899818,9.40637244899818,9.40637244899818,0,0.00%
2001- 01- 26,9.863504568014909,9.863504568014909,9.863504568014909,9.863504568014909,0,0.00%
2001- 01- 29,10.521172331210265,10.521172331210265,10.521172331210265,10.521172331210265,0,0.00%
2001- 01- 30,10.402850555105786,10.402850555105786,10.402850555105786,10.402850555105786,0,0.00%
2001- 01- 31,9.256720722725078,9.256720722725078,9.256720722725078,9.256720722725078,0,0.00%
2001- 02- 01,9.625543189021153,9.625543189021153,9.625543189021153,9.625543189021153,0,0.00%
2001- 02- 02,8.026975723396514,8.026975723396514,8.026975723396514,8.026975723396514,0,0.00%
2001- 02- 05,8.00732103259486,8.00732103259486,8.00732103259486,8.00732103259486,0,0.00%
2001- 02- 06,8.046566193676028,8.046566193676028,8.046566193676028,8.046566193676028,0,0.00%
2001- 02- 07,7.656771680624033,7.656771680624033,7.656771680624033,7.656771680624033,0,0.00%
2001- 02- 08,6.971317982424934,6.971317982424934,6.971317982424934,6.971317982424934,0,0.00%
2001- 02- 09,6.120750477392226,6.120750477392226,6.120750477392226,6.120750477392226,0,0.00%
2001- 02- 12,6.339893841474137,6.339893841474137,6.339893841474137,6.339893841474137,0,0.00%
2001- 02- 13,5.730567659913693,5.730567659913693,5.730567659913693,5.730567659913693,0,0.00%
2001- 02- 14,6.415234499805181,6.415234499805181,6.415234499805181,6.415234499805181,0,0.00%
2001- 02- 15,6.734986481694736,6.734986481694736,6.734986481694736,6.734986481694736,0,0.00%
2001- 02- 16,5.601868164285918,5.601868164285918,5.601868164285918,5.601868164285918,0,0.00%
2001- 02- 20,4.949490953245514,4.949490953245514,4.949490953245514,4.949490953245514,0,0.00%
2001- 02- 21,4.532810258660565,4.532810258660565,4.532810258660565,4.532810258660565,0,0.00%
2001- 02- 22,4.400168522648259,4.400168522648259,4.400168522648259,4.400168522648259,0,0.00%
2001- 02- 23,4.446978826080686,4.446978826080686,4.446978826080686,4.446978826080686,0,0.00%
2001- 02- 26,4.701017074684824,4.701017074684824,4.701017074684824,4.701017074684824,0,0.00%
